sample_index,host_elapsed_s,pulse_fpga_time_s,group_id,pulse_id,valid,invalid_reason,baseline_pre_v,baseline_post_v,baseline_for_area_v,threshold_v,pulse_duration_s,pulse_height_v,peak_height_v,pulse_area_v_us,correction_active_v,effective_high_v,live_target_area_v_us,live_area_error_v_us,live_p_term_v_us,live_i_term_v_us,live_d_term_v_us,live_pid_latency_cycles
525,52.50146071400013,7317.323065904,52498592,0,1,none,-0.1070556640625,-0.1092529296875,-0.108154296875,-0.0201416015625,4.64e-07,0.4307293069773706,0.496826171875,0.1998583984375,-0.0194091796875,0.4805908203125,0.2,0.0003505859375,0.0003046875,0.00528515625,0.0,16
526,52.60144999000022,7317.423064232,52598591,0,1,none,-0.104248046875,-0.1124267578125,-0.10833740234375,-0.019287109375,4.56e-07,0.43867144668311403,0.4949951171875,0.2000341796875,-0.017578125,0.482421875,0.2,5.859375e-06,0.0,0.005283203125,0.0,3
527,52.701448587000414,7317.523065568,52698593,0,1,none,-0.1085205078125,-0.1119384765625,-0.1102294921875,-0.0206298828125,4.64e-07,0.4330233869881465,0.49609375,0.2009228515625,-0.019775390625,0.480224609375,0.2,0.0007666015625,0.0,0.0052861328125,0.0,16
528,52.80145250300029,7317.623067896,52798596,0,1,none,-0.1063232421875,-0.1119384765625,-0.109130859375,-0.01953125,4.56e-07,0.43825812088815785,0.49365234375,0.199845703125,-0.017333984375,0.482666015625,0.2,-0.000517578125,0.0,0.0052880859375,0.0,3
529,52.90145257600034,7317.723069232,52898598,0,1,none,-0.108154296875,-0.111328125,-0.1097412109375,-0.0194091796875,4.64e-07,0.4315964271282327,0.4970703125,0.2002607421875,-0.0208740234375,0.4791259765625,0.2,-0.000884765625,0.0,0.0052890625,0.0,16
530,53.00144571300007,7317.823069568,52998599,0,1,none,-0.108154296875,-0.1116943359375,-0.10992431640625,-0.0206298828125,4.64e-07,0.43151855468749994,0.4970703125,0.200224609375,-0.01953125,0.48046875,0.2,0.0001630859375,0.0,0.0052958984375,0.0,3
531,53.10145108400047,7317.923067896,53098598,0,1,none,-0.10498046875,-0.111083984375,-0.1080322265625,-0.0196533203125,4.56e-07,0.4375406901041667,0.4923095703125,0.19951855468750002,-0.017333984375,0.482666015625,0.2,0.0003212890625,0.0,0.0053037109375,0.0,3
532,53.20145526400029,7318.023071232,53198602,0,1,none,-0.1082763671875,-0.110595703125,-0.10943603515625,-0.019775390625,4.64e-07,0.4321310109105603,0.499267578125,0.2005087890625,-0.0203857421875,0.4796142578125,0.2,0.0006718750000000001,0.0003310546875,0.005314453125,0.0,3
533,53.30145334200006,7318.123069568,53298601,0,1,none,-0.1051025390625,-0.10888671875,-0.10699462890625,-0.0179443359375,4.64e-07,0.4297127559267241,0.4964599609375,0.19938671875,-0.01953125,0.48046875,0.2,0.000435546875,0.0002470703125,0.0053203125,0.0,3
534,53.40144776299985,7318.223071896,53398604,0,1,none,-0.1048583984375,-0.111083984375,-0.10797119140625,-0.0194091796875,4.56e-07,0.43747858415570173,0.4952392578125,0.199490234375,-0.0172119140625,0.4827880859375,0.2,0.000197265625,0.0,0.005318359375,0.0,3
535,53.50144888599971,7318.323073232,53498606,0,1,none,-0.10791015625,-0.1094970703125,-0.10870361328125,-0.01904296875,4.64e-07,0.43047043372844823,0.496826171875,0.19973828125,-0.019775390625,0.480224609375,0.2,0.0008662109375,0.0,0.0053134765625,0.0,3
536,53.60144643300009,7318.42307256,53598606,0,1,none,-0.1058349609375,-0.1104736328125,-0.108154296875,-0.01904296875,4.56e-07,0.4378940515350877,0.496337890625,0.1996796875,-0.017333984375,0.482666015625,0.2,-0.0004228515625,0.0,0.0053017578125,0.0,3
537,53.70145220900031,7318.523078896,53698613,0,1,none,-0.1082763671875,-0.1112060546875,-0.1097412109375,-0.0201416015625,4.64e-07,0.4305209455818965,0.4903564453125,0.19976171875,-0.0201416015625,0.4798583984375,0.2,-7.12890625e-05,-0.0003330078125,0.0052861328125,0.0,16
